
3	3000	0.5415860729798307	0.5801779906443492	0.5500478395405108	0.5800636267232238	65640.0	
3	3085	0.0	0.0	0.0	0.0	0.0	
4	100	0.4288309027279835	0.5571526058649902	0.4042375474152749	0.5573700954400849	52480.0	
4	200	0.4013681820034173	0.5569031182435744	0.41284352859448425	0.557051961823966	51298.0	
4	300	0.4937946899567088	0.5539313502724682	0.4236922241454205	0.5544008483563097	55456.0	
4	400	0.4905276176311073	0.5549123747820889	0.4314040107742649	0.5552492046659597	57194.0	
4	500	0.5082918468724611	0.5602635439952477	0.5018980701167768	0.5602332979851538	59020.0	
4	600	0.5011782608563189	0.5600414837828837	0.5170937883848733	0.5605514316012725	58607.0	
4	700	0.5200566937173166	0.5673188699104802	0.5309174226257378	0.5665959703075292	61576.0	
4	800	0.5066010420285292	0.5626589110581947	0.5223128636825856	0.5622481442205726	64780.0	
4	900	0.5244428136325615	0.5697480385915376	0.5373933636949912	0.5693531283138918	66785.0	
4	1000	0.5189274667754517	0.5689060832348715	0.5334424573098955	0.5688229056203606	68920.0	
4	2000	0.5468633133778822	0.581768978523713	0.5548885186600347	0.5819724284199363	75894.0	
4	2500	0.5493484796631918	0.583427950289107	0.5567517345362133	0.5836691410392365	75776.0	
4	2689	0.0	0.0	0.0	0.0	0.0	
5	100	0.42073681451272604	0.5556546981390479	0.40252814468837156	0.5559915164369035	64463.0	
5	200	0.5044425960344368	0.5583717111098585	0.4184755375118889	0.5585365853658536	68229.0	
5	300	0.49069514761281025	0.5552252871521539	0.4263114142337649	0.5555673382820784	67334.0	
5	400	0.5019025631085289	0.5614347310332651	0.4995247784731028	0.5602332979851538	68600.0	
5	500	0.5138264288888855	0.5662397605043894	0.5276170991169646	0.5646871686108165	71817.0	
5	600	0.523801155592937	0.5675155777438081	0.5357279117643159	0.5674443266171793	74260.0	
5	700	0.523541361085287	0.5695817371694704	0.5360875094343044	0.5685047720042418	77615.0	
5	800	0.5263369757583825	0.5733660092885445	0.5397459226775965	0.5735949098621421	74939.0	
5	900	0.5370619774983802	0.5823223604715537	0.5501702682149149	0.5819724284199363	78894.0	
5	1000	0.5386783731025094	0.5850878722272443	0.5518959062893859	0.5845174973488865	76818.0	
5	2000	0.5467207494848045	0.5782889842170938	0.5539694285969691	0.5783669141039237	87932.0	
5	2409	0.0	0.0	0.0	0.0	0.0	
